Continent	Extant	Order	Family	Genus	Species	Age	Weight (g)
AF	extant	Insectivora	Chrysochloridae	Chrysospalax	trevelyani	2.63	426.5
AF	extant	Insectivora	Chrysochloridae	Chrysospalax	villosus	2.08	119.9
AF	extant	Insectivora	Chrysochloridae	Cryptochloris	wintoni		
AF	extant	Insectivora	Chrysochloridae	Cryptochloris	zyli		
AF	extant	Insectivora	Chrysochloridae	Eremitalpa	granti	1.42	26.1
AF	extant	Insectivora	Erinaceidae	Atelerix	sclateri		
AF	extant	Insectivora	Erinaceidae	Atelerix	frontalis	2.49	309.5
AF	extant	Insectivora	Erinaceidae	Atelerix	albiventris	2.78	600
AF	extant	Insectivora	Erinaceidae	Atelerix	algirus	3.1	1250
AF	extant	Insectivora	Erinaceidae	Hemiechinus	aethiopicus	2.27	188
AF	extant	Insectivora	Erinaceidae	Hemiechinus	hypomelas	2.33	213
AF	extant	Insectivora	Soricidae	Congosorex	polli		
AF	extant	Insectivora	Soricidae	Crocidura	aleksandrisi		
AF	extant	Insectivora	Soricidae	Crocidura	allex		
AF	extant	Insectivora	Soricidae	Crocidura	ansellorum		
AF	extant	Insectivora	Soricidae	Crocidura	attila		
AF	extant	Insectivora	Soricidae	Crocidura	baileyi		
AF	extant	Insectivora	Soricidae	Crocidura	batesi		
AF	extant	Insectivora	Soricidae	Crocidura	bottegoides		
AF	extant	Insectivora	Soricidae	Crocidura	buettikoferi		
AF	extant	Insectivora	Soricidae	Crocidura	caliginea		
AF	extant	Insectivora	Soricidae	Crocidura	cinderella		
AF	extant	Insectivora	Soricidae	Crocidura	congobelgica		
AF	extant	Insectivora	Soricidae	Crocidura	crenata		
AF	extant	Insectivora	Soricidae	Crocidura	desperata		
AF	extant	Insectivora	Soricidae	Crocidura	eisentrauti		
AF	extant	Insectivora	Soricidae	Crocidura	erica		
AF	extant	Insectivora	Soricidae	Crocidura	fischeri		
AF	extant	Insectivora	Soricidae	Crocidura	floweri		
AF	extant	Insectivora	Soricidae	Crocidura	glassi		
AF	extant	Insectivora	Soricidae	Crocidura	goliath		
AF	extant	Insectivora	Soricidae	Crocidura	grassei		
AF	extant	Insectivora	Soricidae	Crocidura	greenwoodi		
AF	extant	Insectivora	Soricidae	Crocidura	harenna		
AF	extant	Insectivora	Soricidae	Crocidura	kivuana		
AF	extant	Insectivora	Soricidae	Crocidura	lamottei		
AF	extant	Insectivora	Soricidae	Crocidura	lanosa		
AF	extant	Insectivora	Soricidae	Crocidura	latona		
AF	extant	Insectivora	Soricidae	Crocidura	lucina		
AF	extant	Insectivora	Soricidae	Crocidura	ludia		
AF	extant	Insectivora	Soricidae	Crocidura	macarthuri		
AF	extant	Insectivora	Soricidae	Crocidura	macmillani		
AF	extant	Insectivora	Soricidae	Crocidura	macowi		
AF	extant	Insectivora	Soricidae	Crocidura	manengubae		
AF	extant	Insectivora	Soricidae	Crocidura	muricauda		
AF	extant	Insectivora	Soricidae	Crocidura	mutesae		
AF	extant	Insectivora	Soricidae	Crocidura	nana		
AF	extant	Insectivora	Soricidae	Crocidura	nigripes		
AF	extant	Insectivora	Soricidae	Crocidura	nigrofusca		
AF	extant	Insectivora	Soricidae	Crocidura	nimbae		
AF	extant	Insectivora	Soricidae	Crocidura	obscurior		
AF	extant	Insectivora	Soricidae	Crocidura	parvipes		
AF	extant	Insectivora	Soricidae	Crocidura	phaeura		
AF	extant	Insectivora	Soricidae	Crocidura	picea		
AF	extant	Insectivora	Soricidae	Crocidura	pitmani		
AF	extant	Insectivora	Soricidae	Crocidura	polia		
AF	extant	Insectivora	Soricidae	Crocidura	roosevelti		
AF	extant	Insectivora	Soricidae	Crocidura	selina		
AF	extant	Insectivora	Soricidae	Crocidura	smithii		
AF	extant	Insectivora	Soricidae	Crocidura	stenocephala		
AF	extant	Insectivora	Soricidae	Crocidura	suaveolens	0.7	5
AF	extant	Insectivora	Soricidae	Crocidura	tansaniana		
AF	extant	Insectivora	Soricidae	Crocidura	tarella		
AF	extant	Insectivora	Soricidae	Crocidura	telfordi		
AF	extant	Insectivora	Soricidae	Crocidura	thalia		
AF	extant	Insectivora	Soricidae	Crocidura	thomensis		
AF	extant	Insectivora	Soricidae	Crocidura	voi		
AF	extant	Insectivora	Soricidae	Crocidura	xantippe		
AF	extant	Insectivora	Soricidae	Crocidura	zaphiri		
AF	extant	Insectivora	Soricidae	Crocidura	zarudnyi		
AF	extant	Insectivora	Soricidae	Crocidura	nigricans	1.3	20
AF	extant	Insectivora	Soricidae	Crocidura	bottegi	0.54	3.5
AF	extant	Insectivora	Soricidae	Crocidura	crossei	0.9	8
AF	extant	Insectivora	Soricidae	Crocidura	cyanea	0.96	9.1
AF	extant	Insectivora	Soricidae	Crocidura	dolichura	0.74	5.5
AF	extant	Insectivora	Soricidae	Crocidura	douceti	0.63	4.3
AF	extant	Insectivora	Soricidae	Crocidura	foxi	1.32	21
AF	extant	Insectivora	Soricidae	Crocidura	fulvastra	1	10
AF	extant	Insectivora	Soricidae	Crocidura	fuscomurina	0.76	5.8
AF	extant	Insectivora	Soricidae	Crocidura	gracilipes	0.83	6.7
AF	extant	Insectivora	Soricidae	Crocidura	grandiceps	1.36	23
AF	extant	Insectivora	Soricidae	Crocidura	longipes	1.29	19.3
AF	extant	Insectivora	Soricidae	Crocidura	lusitania	0.3	2
AF	extant	Insectivora	Soricidae	Crocidura	mariquensis	1.01	10.3
AF	extant	Insectivora	Soricidae	Crocidura	planiceps	0.4	2.5
AF	extant	Insectivora	Soricidae	Crocidura	poensis	1.22	16.7
AF	extant	Insectivora	Soricidae	Crocidura	russula	0.81	6.4
AF	extant	Insectivora	Soricidae	Crocidura	silacea	0.85	7
AF	extant	Insectivora	Soricidae	Crocidura	somalica	1.06	11.5
AF	extant	Insectivora	Soricidae	Crocidura	tarfayensis	0.81	6.5
AF	extant	Insectivora	Soricidae	Crocidura	theresae	1.25	17.6
AF	extant	Insectivora	Soricidae	Crocidura	viaria	1.23	17
AF	extant	Insectivora	Soricidae	Crocidura	whitakeri	0.74	5.5
AF	extant	Insectivora	Soricidae	Crocidura	wimmeri	1.37	23.5
AF	extant	Insectivora	Soricidae	Crocidura	yankariensis	0.7	5
AF	extant	Insectivora	Soricidae	Crocidura	maquassiensis	0.78	6
AF	extant	Insectivora	Soricidae	Crocidura	denti	0.85	7
AF	extant	Insectivora	Soricidae	Crocidura	elgonius	0.81	6.5
AF	extant	Insectivora	Soricidae	Crocidura	jacksoni	0.85	7
AF	extant	Insectivora	Soricidae	Crocidura	littoralis	1.2	16
AF	extant	Insectivora	Soricidae	Crocidura	luna	1.16	14.5
AF	extant	Insectivora	Soricidae	Crocidura	monax	1.2	16
AF	extant	Insectivora	Soricidae	Crocidura	montis	1.16	14.5
AF	extant	Insectivora	Soricidae	Crocidura	nanilla	0.81	6.5
AF	extant	Insectivora	Soricidae	Crocidura	niobe	1.2	16
AF	extant	Insectivora	Soricidae	Crocidura	pasha	0.81	6.5
AF	extant	Insectivora	Soricidae	Crocidura	raineyi	1.16	14.5
AF	extant	Insectivora	Soricidae	Crocidura	turba	1.16	14.5
AF	extant	Insectivora	Soricidae	Crocidura	ultima	1.2	16
AF	extant	Insectivora	Soricidae	Crocidura	zimmeri	1.16	14.5
AF	extant	Insectivora	Soricidae	Crocidura	usambarae	0.99	9.7
AF	extant	Insectivora	Soricidae	Crocidura	nigeriae	1.36	23
AF	extant	Insectivora	Soricidae	Crocidura	flavescens	1.45	28.5
AF	extant	Insectivora	Soricidae	Crocidura	hirta	1.2	15.8
AF	extant	Insectivora	Soricidae	Crocidura	fumosa	1.16	14.5
AF	extant	Insectivora	Soricidae	Crocidura	hildegardeae	0.98	9.5
AF	extant	Insectivora	Soricidae	Crocidura	maurisca	1.15	14
AF	extant	Insectivora	Soricidae	Crocidura	olivieri	1.71	50.8
AF	extant	Insectivora	Soricidae	Crocidura	religiosa	0.85	7
AF	extant	Insectivora	Soricidae	Myosorex	babaulti		
AF	extant	Insectivora	Soricidae	Myosorex	blarina		
AF	extant	Insectivora	Soricidae	Myosorex	eisentrauti		
AF	extant	Insectivora	Soricidae	Myosorex	longicaudatus		
AF	extant	Insectivora	Soricidae	Myosorex	okuensis		
AF	extant	Insectivora	Soricidae	Myosorex	rumpii		
AF	extant	Insectivora	Soricidae	Myosorex	schalleri		
AF	extant	Insectivora	Soricidae	Myosorex	sclateri		
AF	extant	Insectivora	Soricidae	Myosorex	tenuis		
AF	extant	Insectivora	Soricidae	Myosorex	cafer	1.09	12.3
AF	extant	Insectivora	Soricidae	Myosorex	varius	1.06	11.4
AF	extant	Insectivora	Soricidae	Myosorex	geata	0.97	9.4
AF	extant	Insectivora	Soricidae	Paracrocidura	graueri		
AF	extant	Insectivora	Soricidae	Paracrocidura	maxima		
AF	extant	Insectivora	Soricidae	Paracrocidura	schoutedeni	1.18	15
AF	extant	Insectivora	Soricidae	Ruwenzorisorex	suncoides	1.26	18.2
AF	extant	Insectivora	Soricidae	Scutisorex	somereni	1.96	91.5
AF	extant	Insectivora	Soricidae	Suncus	murinus	1.94	86.7
AF	extant	Insectivora	Soricidae	Suncus	infinitesimus	0.64	4.4
AF	extant	Insectivora	Soricidae	Suncus	lixus	0.9	8
AF	extant	Insectivora	Soricidae	Suncus	remyi	0.61	4
AF	extant	Insectivora	Soricidae	Suncus	varilla	0.7	5
AF	extant	Insectivora	Soricidae	Suncus	etruscus	0.26	1.8
AF	extant	Insectivora	Soricidae	Surdisorex	norae	0.95	9
AF	extant	Insectivora	Soricidae	Surdisorex	polulus	0.95	9
AF	extant	Insectivora	Soricidae	Sylvisorex	granti		
AF	extant	Insectivora	Soricidae	Sylvisorex	howelli		
AF	extant	Insectivora	Soricidae	Sylvisorex	isabellae		
AF	extant	Insectivora	Soricidae	Sylvisorex	johnstoni		
AF	extant	Insectivora	Soricidae	Sylvisorex	morio		
AF	extant	Insectivora	Soricidae	Sylvisorex	ollula		
AF	extant	Insectivora	Soricidae	Sylvisorex	oriundus		
AF	extant	Insectivora	Soricidae	Sylvisorex	lunaris	1.27	18.5
AF	extant	Insectivora	Soricidae	Sylvisorex	vulcanorum	0.54	3.5
AF	extant	Insectivora	Soricidae	Sylvisorex	megalura	0.72	5.3
AF	extant	Insectivora	Tenrecidae	Micropotamogale	ruwenzorii	1.99	98.5
AF	extant	Insectivora	Tenrecidae	Micropotamogale	lamottei	1.84	69.6
AF	extant	Insectivora	Tenrecidae	Potamogale	velox	2.82	660
AF	extant	Lagomorpha	Leporidae	Bunolagus	monticularis	3.24	1750
AF	extant	Lagomorpha	Leporidae	Lepus	fagani		
AF	extant	Lagomorpha	Leporidae	Lepus	capensis	3.25	1775
AF	extant	Lagomorpha	Leporidae	Lepus	saxatilis	3.35	2225
AF	extant	Lagomorpha	Leporidae	Lepus	starcki	3.44	2750
AF	extant	Lagomorpha	Leporidae	Lepus	victoriae	3.24	1750
AF	extant	Lagomorpha	Leporidae	Oryctolagus	cuniculus	3.33	2150
AF	extant	Lagomorpha	Leporidae	Poelagus	marjorita	3.4	2500
AF	extant	Lagomorpha	Leporidae	Pronolagus	crassicaudatus	3.35	2230
AF	extant	Lagomorpha	Leporidae	Pronolagus	randensis	3.37	2335
AF	extant	Lagomorpha	Leporidae	Pronolagus	rupestris	3.35	2250
AF	extant	Macroscelidea	Macroscelididae	Elephantulus	fuscus		
AF	extant	Macroscelidea	Macroscelididae	Elephantulus	brachyrhynchus	1.68	47.5
AF	extant	Macroscelidea	Macroscelididae	Elephantulus	edwardii	1.68	48
AF	extant	Macroscelidea	Macroscelididae	Elephantulus	fuscipes	1.76	57
AF	extant	Macroscelidea	Macroscelididae	Elephantulus	intufi	1.69	49.5
AF	extant	Macroscelidea	Macroscelididae	Elephantulus	myurus	1.72	52.4
AF	extant	Macroscelidea	Macroscelididae	Elephantulus	rozeti	1.68	48
AF	extant	Macroscelidea	Macroscelididae	Elephantulus	rupestris	1.82	66.4
AF	extant	Macroscelidea	Macroscelididae	Elephantulus	revoili	1.51	32.5
AF	extant	Macroscelidea	Macroscelididae	Elephantulus	rufescens	1.57	37.5
AF	extant	Macroscelidea	Macroscelididae	Macroscelides	proboscideus	1.58	38.2
AF	extant	Macroscelidea	Macroscelididae	Petrodromus	tetradactylus	2.27	187.5
AF	extant	Macroscelidea	Macroscelididae	Rhynchocyon	chrysopygus	2.73	540
AF	extant	Macroscelidea	Macroscelididae	Rhynchocyon	cirnei	2.69	490
AF	extant	Macroscelidea	Macroscelididae	Rhynchocyon	petersi	2.63	424
AF	extant	Perissodactyla	Equidae	Equus	asinus	5.22	164998.5
AF	extant	Perissodactyla	Equidae	Equus	zebra	5.46	286998.7
AF	extant	Perissodactyla	Equidae	Equus	burchellii	5.44	276000
AF	extant	Perissodactyla	Equidae	Equus	caballus	5.4	250000
AF	extant	Perissodactyla	Equidae	Equus	grevyi	5.61	407999.8
AF	extinct	Perissodactyla	Equidae	Equus	capensis	5.54	350000
AF	historical	Perissodactyla	Equidae	Equus	quagga	5.6	400000
AF	extinct	Perissodactyla	Equidae	Hipparion	libycum	5.18	150000
AF	extant	Perissodactyla	Rhinocerotidae	Ceratotherium	simum	6.47	2949986.3
AF	extant	Perissodactyla	Rhinocerotidae	Diceros	bicornis	6.07	1180510.9
AF	extinct	Perissodactyla	Rhinocerotidae	Stephanorhinus	kirchbergensis 	6.3	2000000
AF	extant	Pholidota	Manidae	Manis	temminckii	3.86	7179.9
AF	extant	Pholidota	Manidae	Manis	tetradactyla	3.44	2750
AF	extant	Pholidota	Manidae	Manis	tricuspis	3.32	2100
AF	extant	Pholidota	Manidae	Manis	gigantea	4.52	32999.7
AF	extant	Primates	Cercopithecidae	Allenopithecus	nigroviridis	3.68	4750
AF	extant	Primates	Cercopithecidae	Cercocebus	galeritus	3.89	7835
AF	extant	Primates	Cercopithecidae	Cercocebus	torquatus	3.89	7750
AF	extant	Primates	Cercopithecidae	Cercocebus	agilis	3.9	8000
AF	extant	Primates	Cercopithecidae	Cercopithecus	campbelli	3.61	4100
AF	extant	Primates	Cercopithecidae	Cercopithecus	cephus	3.54	3485
AF	extant	Primates	Cercopithecidae	Cercopithecus	neglectus	3.74	5480
AF	extant	Primates	Cercopithecidae	Cercopithecus	nictitans	3.73	5410
AF	extant	Primates	Cercopithecidae	Cercopithecus	pogonias	3.58	3765
AF	extant	Primates	Cercopithecidae	Cercopithecus	diana	3.62	4175
AF	extant	Primates	Cercopithecidae	Cercopithecus	erythrogaster	3.4	2500
AF	extant	Primates	Cercopithecidae	Cercopithecus	erythrotis	3.51	3255
AF	extant	Primates	Cercopithecidae	Cercopithecus	lhoesti	3.73	5375
AF	extant	Primates	Cercopithecidae	Cercopithecus	mitis	3.7	5000
AF	extant	Primates	Cercopithecidae	Cercopithecus	mona	3.67	4625
AF	extant	Primates	Cercopithecidae	Cercopithecus	petaurista	3.44	2775
AF	extant	Primates	Cercopithecidae	Cercopithecus	dryas	3.49	3075
AF	extant	Primates	Cercopithecidae	Cercopithecus	hamlyni	3.84	6875
AF	extant	Primates	Cercopithecidae	Cercopithecus	preussi	3.72	5250
AF	extant	Primates	Cercopithecidae	Cercopithecus	sclateri	3.53	3375
AF	extant	Primates	Cercopithecidae	Cercopithecus	solatus	3.81	6500
AF	extant	Primates	Cercopithecidae	Cercopithecus	wolfi	3.6	4000
AF	extant	Primates	Cercopithecidae	Cercopithecus	ascanius	3.55	3550
AF	extant	Primates	Cercopithecidae	Chlorocebus	aethiops	3.62	4155
AF	extant	Primates	Cercopithecidae	Colobus	guereza	4.01	10200
AF	extant	Primates	Cercopithecidae	Colobus	polykomos	3.99	9834.9
AF	extant	Primates	Cercopithecidae	Colobus	satanas	3.64	4320
AF	extant	Primates	Cercopithecidae	Colobus	angolensis	3.99	9850
AF	extant	Primates	Cercopithecidae	Erythrocebus	patas	3.86	7269.9
AF	extant	Primates	Cercopithecidae	Lophocebus	albigena	3.89	7690.1
AF	extant	Primates	Cercopithecidae	Macaca	sylvanus	3.85	7000
AF	extant	Primates	Cercopithecidae	Mandrillus	sphinx	4.26	18249.9
AF	extant	Primates	Cercopithecidae	Mandrillus	leucophaeus	4.18	15000
AF	extant	Primates	Cercopithecidae	Miopithecus	talapoin	3.1	1250
AF	extant	Primates	Cercopithecidae	Papio	hamadryas	4.33	21250.1
AF	extant	Primates	Cercopithecidae	Procolobus	badius	3.95	8999.9
AF	extant	Primates	Cercopithecidae	Procolobus	verus	3.6	4000
AF	extant	Primates	Cercopithecidae	Procolobus	preussi	3.99	9750
AF	extant	Primates	Cercopithecidae	Procolobus	rufomitratus	3.9	8000
AF	extant	Primates	Cercopithecidae	Procolobus	pennantii	4.04	10896
AF	extant	Primates	Cercopithecidae	Theropithecus	gelada	4.23	17049.8
AF	extant	Primates	Galagonidae	Euoticus	elegantulus	2.48	300
AF	extant	Primates	Galagonidae	Euoticus	pallidus	2.36	230
AF	extant	Primates	Galagonidae	Galago	alleni	2.41	260
AF	extant	Primates	Galagonidae	Galago	senegalensis	2.18	153
AF	extant	Primates	Galagonidae	Galago	gallarum	2.4	250
AF	extant	Primates	Galagonidae	Galago	matschiei	2.32	210
AF	extant	Primates	Galagonidae	Galago	moholi	2.2	160
AF	extant	Primates	Galagonidae	Galagoides	zanzibaricus	2	100.5
AF	extant	Primates	Galagonidae	Galagoides	demidoff	1.79	61
AF	extant	Primates	Galagonidae	Otolemur	garnettii	2.88	760
AF	extant	Primates	Galagonidae	Otolemur	crassicaudatus	3.18	1500
AF	extant	Primates	Hominidae	Gorilla	gorilla	5.09	124251
AF	extant	Primates	Hominidae	Pan	paniscus	4.53	34000.1
AF	extant	Primates	Hominidae	Pan	troglodytes	4.65	44999.7
AF	extant	Primates	Loridae	Arctocebus	calabarensis	2.32	210
AF	extant	Primates	Loridae	Arctocebus	aureus	2.37	235
AF	extant	Primates	Loridae	Perodicticus	potto	3.04	1100
AF	extinct	Proboscidea	Elephantidae	Elephas	iolensis	6.81	6500000
AF	extant	Proboscidea	Elephantidae	Loxodonta	africana	6.6	3940034.3
AF	extant	Rodentia	Anomaluridae	Anomalurus	beecrofti	2.59	389
AF	extant	Rodentia	Anomaluridae	Anomalurus	pelii	3.25	1770
AF	extant	Rodentia	Anomaluridae	Anomalurus	derbianus	2.81	650
AF	extant	Rodentia	Anomaluridae	Anomalurus	pusillus	2.4	250
AF	extant	Rodentia	Anomaluridae	Idiurus	macrotis	1.48	30
AF	extant	Rodentia	Anomaluridae	Idiurus	zenkeri	2	100
AF	extant	Rodentia	Anomaluridae	Zenkerella	insignis	2.3	200
AF	extant	Rodentia	Bathyergidae	Bathyergus	suillus	2.8	625
AF	extant	Rodentia	Bathyergidae	Bathyergus	janetta	2.52	332
AF	extant	Rodentia	Bathyergidae	Cryptomys	bocagei	1.97	94
AF	extant	Rodentia	Bathyergidae	Cryptomys	foxi		
AF	extant	Rodentia	Bathyergidae	Cryptomys	mechowi	2.43	272
AF	extant	Rodentia	Bathyergidae	Cryptomys	zechi		
AF	extant	Rodentia	Bathyergidae	Cryptomys	damarensis	1.88	76
AF	extant	Rodentia	Bathyergidae	Cryptomys	hottentotus	2.1	126.5
AF	extant	Rodentia	Bathyergidae	Cryptomys	ochraceocinereus	2.3	200
AF	extant	Rodentia	Bathyergidae	Georychus	capensis	2.38	239.3
AF	extant	Rodentia	Bathyergidae	Heliophobius	argenteocinereus	2.26	181
AF	extant	Rodentia	Bathyergidae	Heterocephalus	glaber	1.74	55
AF	extant	Rodentia	Ctenodactylidae	Ctenodactylus	gundi	2.46	289
AF	extant	Rodentia	Ctenodactylidae	Ctenodactylus	vali	2.24	175
AF	extant	Rodentia	Ctenodactylidae	Felovia	vae	2.31	205
AF	extant	Rodentia	Ctenodactylidae	Pectinator	spekei	2.2	160
AF	extant	Rodentia	Dipodidae	Allactaga	tetradactyla	1.72	52
AF	extant	Rodentia	Dipodidae	Jaculus	orientalis	2.14	138
AF	extant	Rodentia	Dipodidae	Jaculus	jaculus	1.75	56.6
AF	extant	Rodentia	Hystricidae	Atherurus	africanus	3.29	1934
AF	extant	Rodentia	Hystricidae	Hystrix	cristata	4.3	20000
AF	extant	Rodentia	Hystricidae	Hystrix	africaeaustralis	4.17	14936
AF	extant	Rodentia	Muridae	Acomys	cineraceus		
AF	extant	Rodentia	Muridae	Acomys	ignitus		
AF	extant	Rodentia	Muridae	Acomys	mullah		
AF	extant	Rodentia	Muridae	Acomys	louisae	1.31	20.2
AF	extant	Rodentia	Muridae	Acomys	spinosissimus	1.42	26.5
AF	extant	Rodentia	Muridae	Acomys	wilsoni	1.27	18.5
AF	extant	Rodentia	Muridae	Acomys	kempi	1.34	22
AF	extant	Rodentia	Muridae	Acomys	percivali	1.34	22
AF	extant	Rodentia	Muridae	Acomys	subspinosus	1.32	21
AF	extant	Rodentia	Muridae	Acomys	russatus	1.7	49.7
AF	extant	Rodentia	Muridae	Acomys	cahirinus	1.59	38.7
AF	extant	Rodentia	Muridae	Aethomys	bocagei		
AF	extant	Rodentia	Muridae	Aethomys	nyikae		
AF	extant	Rodentia	Muridae	Aethomys	silindensis		
AF	extant	Rodentia	Muridae	Aethomys	stannarius		
AF	extant	Rodentia	Muridae	Aethomys	thomasi		
AF	extant	Rodentia	Muridae	Aethomys	namaquensis	1.69	48.8
AF	extant	Rodentia	Muridae	Aethomys	granti	1.6	40
AF	extant	Rodentia	Muridae	Aethomys	chrysophilus	1.86	72.4
AF	extant	Rodentia	Muridae	Aethomys	kaiseri	1.95	90
AF	extant	Rodentia	Muridae	Aethomys	hindei	2	100
AF	extant	Rodentia	Muridae	Ammodillus	imbellis	1.7	50
AF	extant	Rodentia	Muridae	Apodemus	sylvaticus	1.33	21.5
AF	extant	Rodentia	Muridae	Arvicanthis	nairobae		
AF	extant	Rodentia	Muridae	Arvicanthis	somalicus		
AF	extant	Rodentia	Muridae	Arvicanthis	abyssinicus	1.89	77.1
AF	extant	Rodentia	Muridae	Arvicanthis	blicki	2.11	128
AF	extant	Rodentia	Muridae	Arvicanthis	niloticus	2.14	138.8
AF	extant	Rodentia	Muridae	Beamys	major		
AF	extant	Rodentia	Muridae	Beamys	hindei	1.88	75.8
AF	extant	Rodentia	Muridae	Colomys	goslingi	1.8	62.5
AF	extant	Rodentia	Muridae	Cricetomys	emini	3.11	1300
AF	extant	Rodentia	Muridae	Cricetomys	gambianus	3.11	1285
AF	extant	Rodentia	Muridae	Dasymys	foxi		
AF	extant	Rodentia	Muridae	Dasymys	montanus		
AF	extant	Rodentia	Muridae	Dasymys	nudipes		
AF	extant	Rodentia	Muridae	Dasymys	rufulus		
AF	extant	Rodentia	Muridae	Dasymys	incomtus	2.11	127.8
AF	extant	Rodentia	Muridae	Delanymys	brooksi	0.7	5
AF	extant	Rodentia	Muridae	Dendromus	insignis		
AF	extant	Rodentia	Muridae	Dendromus	kahuziensis		
AF	extant	Rodentia	Muridae	Dendromus	kivu		
AF	extant	Rodentia	Muridae	Dendromus	messorius		
AF	extant	Rodentia	Muridae	Dendromus	oreas		
AF	extant	Rodentia	Muridae	Dendromus	vernayi		
AF	extant	Rodentia	Muridae	Dendromus	lovati	1.08	12
AF	extant	Rodentia	Muridae	Dendromus	mystacalis	0.88	7.6
AF	extant	Rodentia	Muridae	Dendromus	melanotis	0.96	9.1
AF	extant	Rodentia	Muridae	Dendromus	mesomelas	1.01	10.2
AF	extant	Rodentia	Muridae	Dendromus	nyikae	1.18	15
AF	extant	Rodentia	Muridae	Dendroprionomys	rousseloti		
AF	extant	Rodentia	Muridae	Deomys	ferrugineus	1.79	62
AF	extant	Rodentia	Muridae	Dephomys	defua	1.63	43
AF	extant	Rodentia	Muridae	Dephomys	eburnea	1.72	52.5
AF	extant	Rodentia	Muridae	Desmodilliscus	braueri	1	10
AF	extant	Rodentia	Muridae	Desmodillus	auricularis	1.73	53.3
AF	extant	Rodentia	Muridae	Desmomys	harringtoni	1.95	90
AF	extant	Rodentia	Muridae	Gerbillurus	paeba	1.37	23.3
AF	extant	Rodentia	Muridae	Gerbillurus	setzeri	1.58	38.3
AF	extant	Rodentia	Muridae	Gerbillurus	tytonis	1.49	31
AF	extant	Rodentia	Muridae	Gerbillurus	vallinus	1.55	35.3
AF	extant	Rodentia	Muridae	Gerbillus	acticola		
AF	extant	Rodentia	Muridae	Gerbillus	agag		
AF	extant	Rodentia	Muridae	Gerbillus	bilensis		
AF	extant	Rodentia	Muridae	Gerbillus	bonhotei		
AF	extant	Rodentia	Muridae	Gerbillus	bottai		
AF	extant	Rodentia	Muridae	Gerbillus	brockmani		
AF	extant	Rodentia	Muridae	Gerbillus	burtoni		
AF	extant	Rodentia	Muridae	Gerbillus	cosensis		
AF	extant	Rodentia	Muridae	Gerbillus	dalloni		
AF	extant	Rodentia	Muridae	Gerbillus	diminutus		
AF	extant	Rodentia	Muridae	Gerbillus	dongolanus		
AF	extant	Rodentia	Muridae	Gerbillus	dunni		
AF	extant	Rodentia	Muridae	Gerbillus	floweri		
AF	extant	Rodentia	Muridae	Gerbillus	garamantis		
AF	extant	Rodentia	Muridae	Gerbillus	grobbeni		
AF	extant	Rodentia	Muridae	Gerbillus	harwoodi		
